LC,LC-title,Element_no,P[kN],Shear_key
51550,4069,Long term settlement case**,1003680,0.1,Not_a_shear_key
51551,4069,Long term settlement case**,1003681,0.1,Not_a_shear_key
51552,4069,Long term settlement case**,1003682,0.1,Not_a_shear_key
51553,4069,Long term settlement case**,1003683,0.1,Not_a_shear_key
51554,4069,Long term settlement case**,1003684,0.1,Not_a_shear_key
51555,4069,Long term settlement case**,1003685,0.1,Not_a_shear_key
51556,4069,Long term settlement case**,1003686,0.0,Not_a_shear_key
51557,4069,Long term settlement case**,1003687,0.0,Not_a_shear_key
51558,4069,Long term settlement case**,1003688,0.0,Not_a_shear_key
51559,4069,Long term settlement case**,1003689,0.0,Not_a_shear_key
51560,4069,Long term settlement case**,1003690,0.0,Not_a_shear_key
51561,4069,Long term settlement case**,1003691,0.0,Not_a_shear_key
51562,4069,Long term settlement case**,1003692,0.0,Not_a_shear_key
51563,4069,Long term settlement case**,1003693,0.1,Not_a_shear_key
51564,4069,Long term settlement case**,1003694,0.0,Not_a_shear_key
51565,4069,Long term settlement case**,1003695,0.0,Not_a_shear_key
51566,4069,Long term settlement case**,1003696,0.0,Not_a_shear_key
51567,4069,Long term settlement case**,1003697,0.0,Not_a_shear_key
51568,4069,Long term settlement case**,1003698,0.0,Not_a_shear_key
51569,4069,Long term settlement case**,1003699,0.0,Not_a_shear_key
51570,4069,Long term settlement case**,1003700,0.0,Not_a_shear_key
51571,4069,Long term settlement case**,1003701,0.0,Not_a_shear_key
51572,4069,Long term settlement case**,1003702,0.0,Not_a_shear_key
51573,4069,Long term settlement case**,1003703,0.0,Not_a_shear_key
51574,4069,Long term settlement case**,1003704,0.0,Not_a_shear_key
51575,4069,Long term settlement case**,1003705,0.0,Not_a_shear_key
51576,4069,Long term settlement case**,1003706,0.0,Not_a_shear_key
51577,4069,Long term settlement case**,1003707,0.0,Not_a_shear_key
51578,4069,Long term settlement case**,1003708,0.0,Not_a_shear_key
51579,4069,Long term settlement case**,1003709,0.0,Not_a_shear_key
51580,4069,Long term settlement case**,1003710,0.0,Not_a_shear_key
51581,4069,Long term settlement case**,1003711,0.0,Not_a_shear_key
51582,4069,Long term settlement case**,1003712,0.0,Not_a_shear_key
51583,4069,Long term settlement case**,1003713,0.0,Not_a_shear_key
51584,4069,Long term settlement case**,1003714,0.0,Not_a_shear_key
51585,4069,Long term settlement case**,1003715,0.0,Not_a_shear_key
51586,4069,Long term settlement case**,1003716,0.0,Not_a_shear_key
51587,4069,Long term settlement case**,1003717,0.1,Not_a_shear_key
51588,4069,Long term settlement case**,1003718,0.1,Not_a_shear_key
51589,4069,Long term settlement case**,1003719,0.0,Not_a_shear_key
51590,4069,Long term settlement case**,1003720,0.0,Not_a_shear_key
51591,4069,Long term settlement case**,1003721,0.1,Not_a_shear_key
51592,4069,Long term settlement case**,1003722,0.1,Not_a_shear_key
51593,4069,Long term settlement case**,1003723,0.1,Not_a_shear_key
51594,4069,Long term settlement case**,1003724,0.1,Not_a_shear_key
51595,4069,Long term settlement case**,1003725,0.1,Not_a_shear_key
51596,4069,Long term settlement case**,1003726,0.1,Not_a_shear_key
51597,4069,Long term settlement case**,1003727,0.1,Not_a_shear_key
51598,4069,Long term settlement case**,1003728,0.1,Not_a_shear_key
51599,4069,Long term settlement case**,1003729,0.1,Not_a_shear_key
51600,4069,Long term settlement case**,1003730,0.0,Not_a_shear_key
51601,4069,Long term settlement case**,1003731,0.0,Not_a_shear_key
51602,4069,Long term settlement case**,1003732,0.1,Not_a_shear_key
51603,4069,Long term settlement case**,1003733,0.1,Not_a_shear_key
51604,4069,Long term settlement case**,1003734,0.1,Not_a_shear_key
51605,4069,Long term settlement case**,1003735,0.1,Not_a_shear_key
51606,4069,Long term settlement case**,1003736,0.1,Not_a_shear_key
51607,4069,Long term settlement case**,1003737,0.1,Not_a_shear_key
51608,4069,Long term settlement case**,1003738,0.1,Not_a_shear_key
51609,4069,Long term settlement case**,1003739,0.1,Not_a_shear_key
51610,4069,Long term settlement case**,1003740,0.1,Not_a_shear_key
51611,4069,Long term settlement case**,1003741,0.1,Not_a_shear_key
51612,4069,Long term settlement case**,1003742,0.1,Not_a_shear_key
51613,4069,Long term settlement case**,1003743,0.1,Not_a_shear_key
51614,4069,Long term settlement case**,1003744,0.1,Not_a_shear_key
51615,4069,Long term settlement case**,1003745,0.1,Not_a_shear_key
51616,4069,Long term settlement case**,1003746,0.1,Not_a_shear_key
51617,4069,Long term settlement case**,1003747,0.1,Not_a_shear_key
51618,4069,Long term settlement case**,1003748,0.1,Not_a_shear_key
51619,4069,Long term settlement case**,1003749,0.1,Not_a_shear_key
51620,4069,Long term settlement case**,1003750,0.1,Not_a_shear_key
51621,4069,Long term settlement case**,1003751,0.1,Not_a_shear_key
51622,4069,Long term settlement case**,1003752,0.1,Not_a_shear_key
51623,4069,Long term settlement case**,1003753,0.1,Not_a_shear_key
51624,4069,Long term settlement case**,1003754,0.1,Not_a_shear_key
51625,4069,Long term settlement case**,1003755,0.1,Not_a_shear_key
51626,4069,Long term settlement case**,1003756,0.1,Not_a_shear_key
51627,4069,Long term settlement case**,1003757,0.1,Not_a_shear_key
51628,4069,Long term settlement case**,1003758,0.1,Not_a_shear_key
51629,4069,Long term settlement case**,1003759,0.1,Not_a_shear_key
51630,4069,Long term settlement case**,1003760,0.1,Not_a_shear_key
51631,4069,Long term settlement case**,1003761,0.1,Not_a_shear_key
51632,4069,Long term settlement case**,1003762,0.1,Not_a_shear_key
51633,4069,Long term settlement case**,1003763,0.1,Not_a_shear_key
51634,4069,Long term settlement case**,1003764,0.1,Not_a_shear_key
51635,4069,Long term settlement case**,1003765,0.1,Not_a_shear_key
51636,4069,Long term settlement case**,1003766,0.1,Not_a_shear_key
51637,4069,Long term settlement case**,1003767,0.1,Not_a_shear_key
51638,4069,Long term settlement case**,1003768,0.1,Not_a_shear_key
51639,4069,Long term settlement case**,1003769,0.1,Not_a_shear_key
51640,4069,Long term settlement case**,1003770,0.1,Not_a_shear_key
51641,4069,Long term settlement case**,1003771,0.1,Not_a_shear_key
51642,4069,Long term settlement case**,1003772,0.1,Not_a_shear_key
51643,4069,Long term settlement case**,1003773,0.1,Not_a_shear_key
51644,4069,Long term settlement case**,1003774,0.1,Not_a_shear_key
51645,4069,Long term settlement case**,1003775,0.1,Not_a_shear_key
51646,4069,Long term settlement case**,1003776,0.1,Not_a_shear_key
51647,4069,Long term settlement case**,1003777,0.1,Not_a_shear_key
51648,4069,Long term settlement case**,1003778,0.1,Not_a_shear_key
51649,4069,Long term settlement case**,1003779,0.1,Not_a_shear_key
51650,4069,Long term settlement case**,1003780,0.1,Not_a_shear_key
51651,4069,Long term settlement case**,1003781,0.0,Not_a_shear_key
51652,4069,Long term settlement case**,1003782,0.0,Not_a_shear_key
51653,4069,Long term settlement case**,1003783,0.1,Not_a_shear_key
51654,4069,Long term settlement case**,1003784,0.1,Not_a_shear_key
51655,4069,Long term settlement case**,1003785,0.1,Not_a_shear_key
51656,4069,Long term settlement case**,1003786,0.1,Not_a_shear_key
51657,4069,Long term settlement case**,1003787,0.1,Not_a_shear_key
51658,4069,Long term settlement case**,1003788,0.1,Not_a_shear_key
51659,4069,Long term settlement case**,1003789,0.1,Not_a_shear_key
51660,4069,Long term settlement case**,1003790,0.1,Not_a_shear_key
51661,4069,Long term settlement case**,1003791,0.1,Not_a_shear_key
51662,4069,Long term settlement case**,1003792,0.1,Not_a_shear_key
51663,4069,Long term settlement case**,1003793,0.1,Not_a_shear_key
51664,4069,Long term settlement case**,1003794,0.0,Not_a_shear_key
51665,4069,Long term settlement case**,1003795,0.0,Not_a_shear_key
51666,4069,Long term settlement case**,1003796,0.1,Not_a_shear_key
51667,4069,Long term settlement case**,1003797,0.1,Not_a_shear_key
51668,4069,Long term settlement case**,1003798,0.1,Not_a_shear_key
51669,4069,Long term settlement case**,1003799,0.1,Not_a_shear_key
51670,4069,Long term settlement case**,1003800,0.1,Not_a_shear_key
51671,4069,Long term settlement case**,1003801,0.1,Not_a_shear_key
51672,4069,Long term settlement case**,1003802,0.1,Not_a_shear_key
51673,4069,Long term settlement case**,1003803,0.0,Not_a_shear_key
51674,4069,Long term settlement case**,1003804,0.0,Not_a_shear_key
51675,4069,Long term settlement case**,1003805,0.0,Not_a_shear_key
51676,4069,Long term settlement case**,1003806,0.0,Not_a_shear_key
51677,4069,Long term settlement case**,1003807,0.0,Not_a_shear_key
51678,4069,Long term settlement case**,1003808,0.0,Not_a_shear_key
51679,4069,Long term settlement case**,1003809,0.0,Not_a_shear_key
51680,4069,Long term settlement case**,1003810,0.0,Not_a_shear_key
51681,4069,Long term settlement case**,1003811,0.0,Not_a_shear_key
51682,4069,Long term settlement case**,1003812,0.0,Not_a_shear_key
51683,4069,Long term settlement case**,1003813,0.0,Not_a_shear_key
51684,4069,Long term settlement case**,1003814,0.0,Not_a_shear_key
51685,4069,Long term settlement case**,1003815,0.1,Not_a_shear_key
51686,4069,Long term settlement case**,1003816,0.1,Not_a_shear_key
51687,4069,Long term settlement case**,1003817,0.1,Not_a_shear_key
51688,4069,Long term settlement case**,1003818,0.1,Not_a_shear_key
51689,4069,Long term settlement case**,1003819,0.1,Not_a_shear_key
51690,4069,Long term settlement case**,1003820,0.1,Not_a_shear_key
51691,4069,Long term settlement case**,1003821,0.1,Not_a_shear_key
51692,4069,Long term settlement case**,1003822,0.0,Not_a_shear_key
51693,4069,Long term settlement case**,1003823,0.0,Not_a_shear_key
51694,4069,Long term settlement case**,1003824,0.1,Not_a_shear_key
51695,4069,Long term settlement case**,1003825,0.1,Not_a_shear_key
51696,4069,Long term settlement case**,1003826,0.1,Not_a_shear_key
51697,4069,Long term settlement case**,1003827,0.1,Not_a_shear_key
51698,4069,Long term settlement case**,1003828,0.1,Not_a_shear_key
51699,4069,Long term settlement case**,1003829,0.1,Not_a_shear_key
51700,4069,Long term settlement case**,1003830,0.1,Not_a_shear_key
51701,4069,Long term settlement case**,1003831,0.1,Not_a_shear_key
51702,4069,Long term settlement case**,1003832,0.1,Not_a_shear_key
51703,4069,Long term settlement case**,1003833,0.1,Not_a_shear_key
51704,4069,Long term settlement case**,1003834,0.1,Not_a_shear_key
51705,4069,Long term settlement case**,1003835,0.0,Not_a_shear_key
51706,4069,Long term settlement case**,1003836,0.0,Not_a_shear_key
51707,4069,Long term settlement case**,1003837,0.1,Not_a_shear_key
51708,4069,Long term settlement case**,1003838,0.1,Not_a_shear_key
51709,4069,Long term settlement case**,1003839,0.1,Not_a_shear_key
51710,4069,Long term settlement case**,1003840,0.1,Not_a_shear_key
51711,4069,Long term settlement case**,1003841,0.1,Not_a_shear_key
51712,4069,Long term settlement case**,1003842,0.1,Not_a_shear_key
51713,4069,Long term settlement case**,1003843,0.1,Not_a_shear_key
51714,4069,Long term settlement case**,1003844,0.1,Not_a_shear_key
51715,4069,Long term settlement case**,1003845,0.1,Not_a_shear_key
51716,4069,Long term settlement case**,1003846,0.1,Not_a_shear_key
51717,4069,Long term settlement case**,1003847,0.1,Not_a_shear_key
51718,4069,Long term settlement case**,1003848,0.1,Not_a_shear_key
51719,4069,Long term settlement case**,1003849,0.1,Not_a_shear_key
51720,4069,Long term settlement case**,1003850,0.1,Not_a_shear_key
51721,4069,Long term settlement case**,1003851,0.1,Not_a_shear_key
51722,4069,Long term settlement case**,1003852,0.1,Not_a_shear_key
51723,4069,Long term settlement case**,1003853,0.1,Not_a_shear_key
51724,4069,Long term settlement case**,1003854,0.1,Not_a_shear_key
51725,4069,Long term settlement case**,1003855,0.1,Not_a_shear_key
51726,4069,Long term settlement case**,1003856,0.1,Not_a_shear_key
51727,4069,Long term settlement case**,1003857,0.1,Not_a_shear_key
51728,4069,Long term settlement case**,1003858,0.1,Not_a_shear_key
51729,4069,Long term settlement case**,1003859,0.1,Not_a_shear_key
51730,4069,Long term settlement case**,1003860,0.1,Not_a_shear_key
51731,4069,Long term settlement case**,1003861,0.1,Not_a_shear_key
51732,4069,Long term settlement case**,1003862,0.1,Not_a_shear_key
51733,4069,Long term settlement case**,1003863,0.1,Not_a_shear_key
51734,4069,Long term settlement case**,1003864,0.1,Not_a_shear_key
51735,4069,Long term settlement case**,1003865,0.1,Not_a_shear_key
51736,4069,Long term settlement case**,1003866,0.1,Not_a_shear_key
51737,4069,Long term settlement case**,1003867,0.1,Not_a_shear_key
51738,4069,Long term settlement case**,1003868,0.1,Not_a_shear_key
51739,4069,Long term settlement case**,1003869,0.1,Not_a_shear_key
51740,4069,Long term settlement case**,1003870,0.1,Not_a_shear_key
51741,4069,Long term settlement case**,1003871,0.1,Not_a_shear_key
51742,4069,Long term settlement case**,1003872,0.1,Not_a_shear_key
51743,4069,Long term settlement case**,1003873,0.1,Not_a_shear_key
51744,4069,Long term settlement case**,1003874,0.1,Not_a_shear_key
51745,4069,Long term settlement case**,1003875,0.1,Not_a_shear_key
51746,4069,Long term settlement case**,1003876,0.1,Not_a_shear_key
51747,4069,Long term settlement case**,1003877,0.1,Not_a_shear_key
51748,4069,Long term settlement case**,1003878,0.1,Not_a_shear_key
51749,4069,Long term settlement case**,1003879,0.1,Not_a_shear_key
51750,4069,Long term settlement case**,1003880,0.1,Not_a_shear_key
51751,4069,Long term settlement case**,1003881,0.1,Not_a_shear_key
51752,4069,Long term settlement case**,1003882,0.1,Not_a_shear_key
51753,4069,Long term settlement case**,1003883,0.1,Not_a_shear_key
51754,4069,Long term settlement case**,1003884,0.1,Not_a_shear_key
51755,4069,Long term settlement case**,1003885,0.1,Not_a_shear_key
51756,4069,Long term settlement case**,1003886,0.0,Not_a_shear_key
51757,4069,Long term settlement case**,1003887,0.0,Not_a_shear_key
51758,4069,Long term settlement case**,1003888,0.1,Not_a_shear_key
51759,4069,Long term settlement case**,1003889,0.1,Not_a_shear_key
51760,4069,Long term settlement case**,1003890,0.1,Not_a_shear_key
51761,4069,Long term settlement case**,1003891,0.1,Not_a_shear_key
51762,4069,Long term settlement case**,1003892,0.1,Not_a_shear_key
51763,4069,Long term settlement case**,1003893,0.1,Not_a_shear_key
51764,4069,Long term settlement case**,1003894,0.1,Not_a_shear_key
51765,4069,Long term settlement case**,1003895,0.1,Not_a_shear_key
51766,4069,Long term settlement case**,1003896,0.1,Not_a_shear_key
51767,4069,Long term settlement case**,1003897,0.1,Not_a_shear_key
51768,4069,Long term settlement case**,1003898,0.1,Not_a_shear_key
51769,4069,Long term settlement case**,1003899,0.0,Not_a_shear_key
51770,4069,Long term settlement case**,1003900,0.0,Not_a_shear_key
51771,4069,Long term settlement case**,1003901,0.1,Not_a_shear_key
51772,4069,Long term settlement case**,1003902,0.1,Not_a_shear_key
51773,4069,Long term settlement case**,1003903,0.1,Not_a_shear_key
51774,4069,Long term settlement case**,1003904,0.1,Not_a_shear_key
51775,4069,Long term settlement case**,1003905,0.1,Not_a_shear_key
51776,4069,Long term settlement case**,1003906,0.1,Not_a_shear_key
51777,4069,Long term settlement case**,1003907,0.1,Not_a_shear_key
51778,4069,Long term settlement case**,1003908,0.1,Not_a_shear_key
51779,4069,Long term settlement case**,1003909,0.1,Not_a_shear_key
51780,4069,Long term settlement case**,1003910,0.1,Not_a_shear_key
51781,4069,Long term settlement case**,1003911,0.0,Not_a_shear_key
51782,4069,Long term settlement case**,1003912,0.0,Not_a_shear_key
51783,4069,Long term settlement case**,1003913,0.0,Not_a_shear_key
51784,4069,Long term settlement case**,1003914,0.0,Not_a_shear_key
51785,4069,Long term settlement case**,1003915,0.0,Not_a_shear_key
51786,4069,Long term settlement case**,1003916,0.1,Not_a_shear_key
51787,4069,Long term settlement case**,1003917,0.1,Not_a_shear_key
51788,4069,Long term settlement case**,1003918,0.1,Not_a_shear_key
